"fake_review","fake_review_date","fake_review_rating","fake_user_link","fake_user_name"
"I work across the street from Purple Pig and always see a line forming around 6pm during the weeknight. I once went at 5:30pm on a Thursday and was told the wait would be 30 minutes. Yikes. So when a few friends wanted a spot for drinks and dinner after work, I suggested Purple Pig. It was wonderful. We got there around 5pm so there was no wait and we were able to sit outside.Drinks: we all ordered the sangria, both red and white. The red sangria was tasty, but the white sangria was much better.Food: we split the pig's ear with crispy kale, lamb ribs, and roasted bone marrow. The pig's ear was delicious with the right amount of salt. The lamb ribs were fall off the bone tender. The roasted bone marrow was a large portion; super rich and enough for three hungry adults. The panna cotta was split for dessert, which was the perfect way to end a meal. It was light and complemented our more decadent items well.","9/6/2016","5.0 star rating","https://www.yelp.com/user_details?userid=cwNhokfrvEItsjYl-d57vQ","Jen D."
"I think I've done it.  I'm pretty sure I've found the best restaurant in Chicago.  The Purple Pig delivers on every demand a foodie could want.  It has been a few months since I've left a restaurant this happy.This little tapas style restaurant is pretty much always on a wait.  If you want in, come on a weekday around 9pm+ in my opinion.  Secondly, you should know that the majority of their tables are community style, so be prepared to have people staring at your food...as you should be doing to them.  While normally I'm not into community style tables, it works here due to the tapas atmosphere.  The servers do not rush you, and do not make you commit to a certain amount of food off the bat.  As a matter of fact, our server told us to only order a few and look around after eating some, and then order more.  We did that with the family next to us.  We kept comparing dishes and talking about what we liked, and disliked.Our server also did an amazing job explaining the menu and pacing out our meal since we had limited real estate on our table.  It seemed like things came....we ate them....and as the next item was dropped, the only plate was taken.  Like beautiful, delicious clockwork.The 3 of us were recommended to get 6-7 items, so we each picked a few that everyone else agreed on and prepared ourselves.  Between food pace and quality, our server's attention and kindness, and the general awesome ambiance and atmosphere...this place was firing on all cylinders for us.  I cannot wait to come back here again.Below you will find the dishes we ordered if you care to know more about each dish.We ordered and received the following:Bone Marrow - A large bone full of marrow served with buttered Texas toast, cilantro, capers and sea salt.  This was pretty amazing, but to be honest...once you've had good bone marrow, you've had it all.  In my bone marrow indulgences, I've had good, and bad...but never amazing.Pork Belly - This is the second dish we received and was tied for the most impressive flavor wise.  The complaint I have here is the portion size.  While I know this is a tapas restaurant, it still seemed tiny in comparison to everything else we received.  I feel doubling the size of this dish would give it more value.  I still highly recommend ordering this however because the flavor was spectacular.Hummus Shakshouka - OK....this dish was a dud.  The menu described it beautifully and I thought we would actually get Shakshouka but it was pretty much de-constructed which is not how the menu described it.  We got an egg, some sauce and hummus.  Honestly, this dish was beyond not worth it and I'm surprised it is on the menu.  Do NOT waste your time/money on this.Burrata - This dish unfortunately also did not impress anyone.  Burrata is a soft mozzarella like cheese that is mixed with cream.  The presentation was BEAUTIFUL as they made it look like Cannoli but unfortunately it was bland and unimpressive. Two misses in a row, we were a little worried.Fried Chicken Marsala - Another phenomenal dish that sounds mediocre on paper, but is executed perfectly.  I'm not even sure how they accomplished the flavors honestly, but it was a perfectly fried piece of chicken, with dabs of mushroom sauce, and actual mushrooms.  It was seasoned to perfection and was my 2nd favorite item this night.Lamb Ribs - The family next to us, could not stop raving about this.  It did indeed look delicious so we ordered it.  WOW...thank you family that I don't know.  This was the correct choice and tied with the pork belly for most flavorful of the night.  This dish is a MUST when you come here.Milk Braised Pork Shoulder - When this came out, we were in pain from all the food jammed into our bellies.  I don't think we gave this dish a fair shot in all honesty because everyone was so full.  The little bit I tried was very good, but I had to put the fork down...same goes for my two dinner companions.","8/17/2016","5.0 star rating","https://www.yelp.com/user_details?userid=6InyxxWLYI0J9y4342o12Q","Ron R."
"One of the most popular destinations in Chicago and for very good reason.  The fiancé gave it her highest recommendation when I was in town for a conference and it turned out to be the best meal of the trip!My friend and I ordered a bunch of small plates and everything was derricious.  The roasted garlic and anchovy vinaigrette on the broccoli was addicting while the tenderness of the octopus and pow of the salsa verde blew me away.  The star was the lamb ribs though - insanely tender and doused in a sweet, savory sauce that left me tempted to order another plate...or two.Service was great despite the expectedly crazy crowd and line and the selection of Old World wines by the glass was plentiful.","1/7/2017","5.0 star rating","https://www.yelp.com/user_details?userid=DICLJDdq0HpvOVYR5mB4gA","Eric F."
"3 years later since my unimpressed review, the bf and I visited Chicago this past weekend. Since he is a huge pork-fan, we thought we'd give The Purple Pig another try (and he could choose off the menu with more expertise as a true appreciator of pork).For lunch, we ordered the pork neck gravy and ricotta, the pork blade steak, and the roasted cauliflower. I HIGHLY recommend the first two for a great representation of what Purple Pig has to offer. The pork neck gravy tasted like pulled pork and was so rich and creamy with a great tomato base. The pork blade steak was to die for - the glaze on the pork was some rendition of nutty honey and was paired so well with a nduja. The updated 5-star is for these two dishes!The cauliflower had a great char on it but had two dashes of too much vinegar and became a little acidic mid-way in.We arrived at 12 pm on a weekday and there was no line (while if you come for dinner, there will most certainly be a line).","8/16/2016Updatedreview","5.0 star rating","https://www.yelp.com/user_details?userid=JoJY7SZNUUmTa5t-OG1pfA","Jenny P."
"Food, Service, Variety, Booze. All completely on point. Only 4 stars because of the cramped atmosphere on the outside patio. Went as a group of 4 and squeeeeeeezed in to a community table, and we all had a lovely lunch. Chicken Thigh Kabob, Brussels, Beets, Bears Battlestar Galactica. Everything was spot on, and they recommended great wines/beers to accompany our tasty meals. I will definitely be back!","3/24/2017","4.0 star rating","https://www.yelp.com/user_details?userid=DQ4g4JrXwy6_eVvb1ifRbg","Stephanie W."
"Best tapas I have ever had hands down!!!!I have often tried to get into this place over the years but due to its Michigan Ave location and popularity, wait times are usually 2-3 hours and for those that know me understand that I do not wait more than 30 mins for dining. Me and my body decided that a random Wednesday night around 5pm was going to be the night we get in without waiting a long time. We went to the host and she told us the wait would maybe be around 45 mins...I figured I could do that. Lucky for us we really waited about 25-30 mins. We had some Estrella beer to tide us over during the wait. We were seated next to each other at a big ass table that featured many other patrons which was cool as we were just glad to get seated. Our server David, who was quite awesome came by and gave us the good recommendations from the menu. My buddy had been before so he had his own ideas. We went with the following:Pork Blade Steak with Nduja & honey - simply the best!Milk Braised Pork Shoulder - Woooo! So damn good!Pork Belly Rillons - yum...very good!Duck Confit - Still thinking about that...sooo good!Housemade Morcilla Sausage, Poached Lobster Tail, Grilled Asparagus with Rhubarb & Spring Pea - Good stuff!David attempted to go over desert options but we were too full to even think about it...next time though.As you can tell, I enjoyed the hell out of the food @ Purple Pig! Setting is awesome as its very intimate with dim lighting. Everyone seems happy as they eat the delicious grub. Definitely great for groups and dates. This is now one of my favorite places in Chicago!","12/28/2016","5.0 star rating","https://www.yelp.com/user_details?userid=hzmTQMkTGTUQ-aRdKAcUzA","Andre W."
"5 stars for food, 3 stars for service.My boyfriend and I came to Purple Pig around 1PM on a Monday. Although the restaurant was filled, we were seated immediately. I'm rating the service as 3 stars because the waitress didn't seem like she cared about our table. Because it is a tapas place, they usually switch out your place frequently so the flavors of the different plates do not overlap each other. Our plates were not switched once. Everyone was still amazing, but our waitress was way more attentive to other tables than ours.Moving on to the food. Everything was amazing!Roasted Bone Marrow with Herb Salad & Sicilian Sea Salt Smear: We demolished this. The buttered Texas toast that comes with it pairs so nicely with the bone marrow and salad. We had to ask for more. The bone marrow itself was flavorful and fatty. The Sicilian Sea Salt added the perfect finishing touch.Charred Cauliflower with Toasted Breadcrumbs, Cornichons, and Parsley: The Cauliflower had the perfect char, but if you're not a fan of vinegar, you might not like this dish. They go HAM with the vinegar, so you definitely have to balance this out with other dishes.Pig's Ear with Crispy Kale, Picked Cherry Peppers & Fried Egg: The pig's ear is fried into thin strips. They're really crispy and fatty. The fried egg helps soften it a little, with the runny yolk balancing out the fried deliciousness.Squid stuffed with Prosciutto and Breadcrumbs, Santorini fava puree, and Carmoula: Don't be turned away because it's squid. They perfected the texture of the squid, and all the stuffing just makes the whole dish soo delicious! Don't be afraid to try this because it's squid. There's no fishy taste to this dish. I highly recommend!Milk Braised Pork Shoulder with Mashed Potatoes: So so so amazing. This dish is very creamy and flavorful. The pork shoulder is that really tender, melt in your mouth kinda pork. Amazing!!!","10/5/2016","4.0 star rating","https://www.yelp.com/user_details?userid=iQOH7k-9l8_yp5I8yy7sIw","Elain T."
"Bone marrow or bust! I have always been turned off by the idea of eating bone marrow, but this place definitely changed my tune! It's well-cooked, decadent, and extremely flavorful. There are also no frills to the dish; there is minimal seasoning and herbs...soo good! Also highly recommend the milk-braised pork shoulder; it's rich, tender, and extremely flavorful! This place is very difficult to get into; we went on a Sunday afternoon right after it opened, which made for easy seating. The staff is extremely knowledgeable about the wine; if you're a novice about choosing wine: lean on them for expertise. All in all great food and decent service; just come prepared to spend a little money for a great meal.","12/30/2016","4.0 star rating","https://www.yelp.com/user_details?userid=dzbAnL-XttlCC4DaocD0xA","Lauren C."
"My first 5/5 star for a Chicago restaurant!  Purple Pig definitely live up to it's hype!  I totally though it was going to be another one of those places that's just ""good"" because people want to believe it's ""good"" after a 2 hour wait. I came here at around 11:00pm after landing Chicago and can't wait to try this place out. Dish 1: Grill octopus: hands down this is the best grill octopus I've ever had.  The octopus was grilled perfectly with seasalt.  It was toss with some green beans which give some crunch and texture to the dish.  The pesto lemon sauce have a fresh kick to the dish. Dish 2: Grill beef: wow, this beef was cooked medium rare without it being bloody.  The age beef was tender, delicious and melted in my mouth.  The creme cheese sauce gave it a flavor that you will not find anywhere else.Dish 3: Lobster Foie Gras Sausage: holy moly, the sausage melted in my mouth... ok that sounded a little wrong, but it did.  The skin casing was super tin that it's basically used just to hold the lobster meat and the foie gras together.  The funnel salad gave it a lightness and crunch to the dish, which adds a perfect texture to the dishDish 4: Pork shank: ok, I don't eat pork, but I had a taste of the flavor and the mash potato.  If you're a pork lover, this is a dish you must order. The flavor is an upscale version of the traditional pot roast.  The mash was extremely creme and makes you not want to stop eating!Dish 5: Nutella crepe: I was expecting a thin layer of crepe with nutella inside, but this beat it. 10 layer crepe with nutella in between each layer and a banana sorbet ice-creme.  How can you even beat that?  Nutty chocolate sauce with banana sorbet... yup, there's no other way to end the meal than this. Tip: come around 5:00pm (right when it opens) or after 10:30pm; otherwise, expect no less than a two hour wait.","12/18/2016","5.0 star rating","https://www.yelp.com/user_details?userid=xRbBt5MVKZ5-_8HhhfI26g","Rosemary T."
"Thought this place served tapas-style and ordered wayyyy too many dishes for two people!! We realized in hindsight after reading some of the Yelp reviews that two people should get by fine with 3 dishes, well we ordered FIVE and I am slightly ashamed to say we devoured them all, some I guess more begrudgingly than others! Here is what we ordered:Calamari (5/5) - my favorite dish of the night. Very light and refreshing and loved its tartness Octopus (5/5) - this one was really delicious. Loved the green beans and potatoes in the dish.Fried pig ears (1/5) - real failure of the night. Cannot believe a dish could be overloaded with that much salt. The kale chips were just pure salt, I really can't believe this is one of the most popular items?? Milk braised pork shoulder (3/5) - really disappointing. Nothing special about this dish as it tasted like any other tender meat and gravy. The meat was slightly salty too.Pork chips with nduja and honey (4/5)  -not sure what nduja is to this day, but I would say the pork chops tasted awesome. There was some sweet chunky sauce to go with the meat which tasted similar to Korean gochujang paste, but I wasn't really a fan of its stickiness.This was an okay experience for me. The fried pig ears really killed my taste buds and made it hard for me to enjoy the dishes that came subsequently. My hubs and I didn't have to wait because we went at 4:30 pm on a Sunday, but if I had to wait I would have most likely given this place two stars.","8/10/2016","3.0 star rating","https://www.yelp.com/user_details?userid=Njc3lo4M-T8w2bDFQB3c2Q","Jean R."
"You know you're starting to get old when you're looking for ""late night eats"" at 12:30 AM after watching a movie instead of 4 AM after a night at the bars. On the bright side though, there are a lot more options instead of just the usual greezy joints. After doing a quick Yelp search, it looked like Purple Pig was closing in 33 minutes. We figured they wouldn't be seating people anymore, but F it, it was worth a shot. To our surprise, we walked right in and got a table. Quite a difference from the 2 hour wait we're used to seeing here. Food: The service was a bit rushed, but understandably so since they were literally closing in 25 minutes haha. My goal was to not order anything that we already ordered the last time we were here, which was difficult since we damn near ordered the entire menu last time. Under pressure, we just shot from the hip and ordered some random items, which turned out to be great.Duck neck rillette - Last time we were here we ordered the turkey rillette, which was one of our favorite items. I'd say the duck rillette turned out to be just as good. I still don't know what the hell a rillette is, but picture a meat spread which a texture halfway between pate and shredded meat. It was salty and very dense, just delicious. When you spread it on the toast it cuts some of the saltiness and is just a great appetizer. Throw a little strawberry mostarda on there too to add a little jam-like sweetness. I'm getting whatever neck rillette they have on the menu from now on. Smoked tongue - We were frantically looking through the menu to find something else to get, and our waiter suggested we try the tongue. Good call. The smoked tongue was delicious and a must try if you're a fan of salty meats. It reminded me of an Italian deli meat with a smokey twist. Each bite almost tasted like a cross between pepperoni and bacon. 2 for 2 so far with the dishes.Pork blade steak - When they brought this dish out, we were surprised at how big it was. This is probably the best value item on the menu. It looked like a super juicy pork chop served with a caesar style arugula salad. The steak was as good as it gets, hands down my favorite dish of the night. It was super juicy and tender, and something about the flavor just reminded me of breakfast. It had a distinct pepper taste, and almost tasted like breakfast sausage in steak form. Highly recommend this.Lamb ribs - This was the least favorite of the dishes. Maybe I just prefer pork over lamb. The texture was definitely there. The meat was falling off the bone and had a nice layer of fattiness. The sauce was just a little too sweet and overpowering for me. It was like a really bold barbecue sauce slathered all over the ribs. Overall, this was as gourmet as you can get for some late night grub. I'm glad we impulsively ordered without reading any descriptions because we discovered a couple gems on the menu.","8/6/2016Updatedreview","4.0 star rating","https://www.yelp.com/user_details?userid=W2zno-nXaGa9Y2Au7L8wNA","Mike M."
"Food was great and the wine was excellent. Enjoyed the style and the bartender who served us. Experience was good not great for being in river north. More crowded than I expected and loud could barely hear anyone I was with and the bartender had to project to recommend.Lamb ribs were great I'd go back just for them.","4/1/2017","3.0 star rating","https://www.yelp.com/user_details?userid=lYt85aUplvv8aiSSSpc1Kg","Chris J."
"So great.... crispy pigs ear and St George gin. A little slice of heaven downtown Chicago!! The service was superior and the food... wow!","4/22/2017","5.0 star rating","https://www.yelp.com/user_details?userid=uzEhY9wD02i8hBwCwE8yig","Kari C."
"This resturant is  very good, We seated at the kitchen counter as we always ike to see how they work the orders.So here you have a sue cheaf  screaming the orders and they look like can handel multiple orders at the same time;)Food was delicius we did ordered Pork shoulder and Duck. It was great food, you can taste the quality and that  resturant has won high rewords.Will highly recommend it , good price to.Will comback soon..","3/13/2017","5.0 star rating","https://www.yelp.com/user_details?userid=2NesKATZeZhxR9O34boU4w","Leszek J."
"Worth the wait! If you're planning on a romantic quiet place, don't line up. If you're looking for good food and to make some friends, definitely get in line! Even before they open, there's already people hungry and waiting to eat. The Purple Pig doesn't take reservations so don't bother calling ahead, just prepare at least 30+ mins of wait time. The servers are super friendly here. They have a very small kitchen for the huge amazingness that flows out of it. Go with what they recommend or dare to try something unique. There's plenty of options and something for everyone. The food here was so delicious, me and the BF came twice in one trip. Here's what we ordered:Pigs Ear with crispy kale, pickled cherry peppers & fried egg - the most yummy thing we got. Break the egg, mix in the oozing runny yolk, then the softness of the egg blends perfectly with the crispyness of kale and pigs ear. The salty ear and the pickled peppers also compliment each other. Broccoli with roasted garlic & anchovy vinaigrette - never liked broccoli as much as now. It was crunchy with a light tang from the vinaigrette. Very refreshing and not overwhelming. Roasted Bone Marrow With Herbs - melts like butter. The scooped out marrow goes on top of a toasted brioche slice and add some greens to put a hint of bite. Wonderful. Pork Blade Steak with 'nduja & honey - tender and juicy. More on the sweet side than the savory. The orange mush that comes with it is a sausage based smear. So interesting. Milk Braised Pork Shoulder with mashed potatoes - this dish looks small but there's so much flavor and a lot of meat. Very dense. This was a bit too much for me but it was still tasty. The presentation was very cute. Squid Stuffed with Prosciutto & bread crumbs, Santorini Fava Puree & Charmoula - the BF loved this but I probably wouldn't order it again. It's an odd spiciness and the filling has crunch and squish to it. Brown Butter Panna Cotta - yes. Just yes. It wasn't overwhelmingly sweet but not too tangy either. The sorbet mixed with the pudding-like delight is a great way to end the meal. The drip coffee they have is also very good so if you'd like a drink with the sweet, definitely grab a cup. The server was sweet enough to bring a second cup when we were low. Must try in Chicago!!","7/8/2016","5.0 star rating","https://www.yelp.com/user_details?userid=VsKKGKX3pOiApq5SIZ-J8Q","Linda L."
"It's official, I can add this place to my chicago favorites. After a few visits and trying various items on the menu I'm left with one conclusion, you can't go wrong with anything. Everything is delicious. No matter what you prefer , sea or land , it's all good. The best way to have an enjoyable experience is by dining with a group. Plates are meant to be shared so the more people, the more likely that you'll get a good selection at your table. The half duck is an absolute must.","1/5/2017Updatedreview","5.0 star rating","https://www.yelp.com/user_details?userid=U6pJpMKHYZz5JZUyW_XpLg","Mark C."
"This place came recommended, and I am very glad I took the advice.  When we arrived, it was packed (which i hear is to be expected).  They placed our name on the waiting list and text us when our table was ready.  We walked the mile while waiting and our text came in before the time expected.  Once seated, the service was great.  We even had a sommelier help us w/ the wine recommendation.  For dinner, I recommend the ribs.  They fell off the bone.  Delicious.  I would definitely recommend this place for dinner, but be prepared for a wait.","4/15/2017","5.0 star rating","https://www.yelp.com/user_details?userid=gXIBLTEVqkKzjYGepGrkTw","David W."
"I ordered ""Grill octopus and fava beans pure""  the Food came 3 min after I ordered wich is wrong. Octopus wasnt fresh and was very dry. Also Fava beans pure wasnt look like fava beans. If you call your restaurant ""Mediterranean "" please make it Mediterranean way !","4/25/2017","1.0 star rating","https://www.yelp.com/user_details?userid=Zz4Z8ZD4zEJM58WmobQJIg","Murat O."
"Sinfully delicious!! This expression is used with decadent places, but here it true exemplifies the saying!The pork smell permeates throughout the establishment and your senses go on overload-As you are waiting to be served, you begin to salivate as the neighboring tables are receiving the food.Pig ears were our highlight of the evening.  Perfectly fried, with citrusy flavors coming through!  The pig is the central focal point  of all the dishes we had-You will not be disappointed unless you are a vegetarian!!","12/29/2016","5.0 star rating","https://www.yelp.com/user_details?userid=hcvlZpI0AZU5TC-fncQ9LQ","Jose R."
"They don't take reservation. Food is all shared size. My friend thinks the tastes of food is a bit too much. But I personally love the milk pork shoulder. The lamb ribs is too salty","3/28/2017","4.0 star rating","https://www.yelp.com/user_details?userid=s71KqHXxA5iD-2GYC1oQ7w","Jessica C."
"Great food and wine, nice staff. Not much people if you can come in after the ouch time.","3/27/2017","5.0 star rating","https://www.yelp.com/user_details?userid=W_CYUy0B_diYw815PlJkPQ","Yow-Gwo W."
"Purple Pig was one of my must visit spots in Chicago, but my recent trip there was disappointing.  We decided to order something new instead of the usual dishes.  Maybe that was a mistake.  The pork neckbone gravy smears was decent in flavor, but it did not stand out from other meat based gravy smears.The pig ear was crunchy, but way too oily.  I almost gave up about half way.  The accompanied pickled pepper dominated the flavor.  I wasn't impressed.  Two stars for me.The beef tendon chip reminded of prawn cracker for those familiar with it.  The texture was crunchy as expected.  However, the flavored powder made my throat somewhat irritated. The vinegar taste was also overpowering.  This is another two stars.","1/7/2017Updatedreview","2.0 star rating","https://www.yelp.com/user_details?userid=TjlypHXquJGnRKzNEd4ysQ","Roger W."
"This is my second time at The Purple Pig and unfortunately, it will probably be my last. My friend and I managed to get in after a 30 minute wait, which really wasn't too bad. The restaurant was extremely crowded and inside, people were struggling to get around each other. We were seated outside which was nice since the weather was decent.We ordered the smoked pig tongue, bone marrow, and fried pig ears. To my surprise, there were only three pieces of pig tongue in the entire dish ($10). The flavor was extremely smoky and the texture was similar to that of jerky. This dish was a bit salty for my taste and left me gulping down my glass of water. If you are thinking about ordering the pig tongue, keep in mind that the portion is extremely small.The bone marrow dish is probably the most ordered dish at The Purple Pig. I enjoyed it the first time I came here but after ordering and eating it for the second time, I decided that the dish was a bit too oily for me. Honestly, I'm not quite sure what the bone marrow tastes like because I am unable to taste it. The only thing that the bone marrow added was more oil to the already oiled bread served with the dish. The salad had a certain sourness to it that was somewhat refreshing and cut through all of the other heavy, oiled flavors. Even though the bone marrow spread was extremely oily, it still tasted decently and the sea salt added a nice salty kick.The fried pig ears were unfortunately just too much fried-ness for me to handle. I am a huge fan of pig ears but I could barely taste them in this dish since they were so heavily breaded and fried. They simply tasted like giant fried breadcrumbs. The kale was perhaps my favorite part of this dish. It was lightly salted and so it tasted very similar to the seaweed sheets I loved to snack on when I was younger. The cherry peppers had a very strong sour flavor to them that overwhelmed the dish, making it difficult to finish.I appreciate that The Purple Pig has a large variety of dishes to choose from, but based on the ones I've tried, I can say that I am not a huge fan of this place.","7/5/2016","3.0 star rating","https://www.yelp.com/user_details?userid=xdHM5YCDlHVFTPOPWESwMw","Karen Q."
"A very small place for dining especially on winter time. The place would be awesome once the weather becomes warmer. The bar is adjacent to the open kitchen and the people working are literally rubbing elbows. Foodwise, it is exceptional. I find it a little pricey but its downtown chicago! So it is what it is. I only visited this place to try their bone marrow. It was so rich and yummy. I paired it with a pilsner. I will definitely come back on summer time.","2/27/2017","4.0 star rating","https://www.yelp.com/user_details?userid=V6vjbBc8PRVd-1boViA-dA","Giovanni D."
"Loved, loved this restaurant. MUST GET: OctopusBroccoliCrispy pig ears with KaleSicilian IrisJust ok: cannoli with whipped burrataGreat service from bartender Israel!Would return?  YES!  I will fly back to Chicago to come back here.","3/20/2017","5.0 star rating","https://www.yelp.com/user_details?userid=8CqL5Bz6C_I6eVFxlqmihA","Carla D."
"Wow. If you're ever in Chicago, this restaurant is a MUST. The bone marrow and the pork shoulder was my favorite. My friends and I couldn't stop talking about their food the whole time we were in Chicago. We even contemplated coming back, even though there were several other restaurants that we could try in the city. The pork shoulder was so tender and flavorful. It practically melts in your mouth. It was combined with mashed potatoes which made it even tastier!I actually had bone marrow for the first time here, and it did not disappoint. It came with some baguette slices and just thinking back to it makes my taste buds tingle.","11/30/2016","5.0 star rating","https://www.yelp.com/user_details?userid=yBt1hTLfC2WAz8D5TTYLpw","Vivian Y."
"I know, I know...it's a ""tourist trap"" and overdone. But hey, what can I say? I enjoyed my meal. And honestly, I feel like it's location on Michigan Ave is partly to blame for its reputation.I was seated at the bar overlooking the kitchen, which is always a nice little experience. The waiter was very friendly and helpful.The Pig's ear with Crispy Kale had a really unique texture with a surprising amount of crunch. Combined with the pickled peppers and egg to make a fun mixture of different flavors.The Bone Marrow was good, too. But then again, when is a slab of fat smeared on buttered, toasted bread never not good? Regardless, I have to approve.Am I in a rush to go back? Probably not unless I had people visiting me from out of town. But the food's on point. I didn't have to wait. And the ambience more than passes the bar.","4/4/2017","4.0 star rating","https://www.yelp.com/user_details?userid=m1C7PcSdwnlU6PYj4jLMig","Freddy E."
"This is a Chicago staple. It's right on the Magnificent Mile, and it's god damn delicious. And reasonably priced! *sold*I've been here about 3 or 4 times, and have always loved the experience. Like most places in the area, they do not take resos. But feel free to add your name to the list, and then they will serve you cocktails as you wait on the patio. Their menu is expansive and rotates. But I usually start the meal with a satisfying cheese plate. Their dips are surprisingly largely portioned, accompanied with big pieces of buttery toast. But save room for their inventive dishes like fried pig's ear, sweetbreads, and house-made pasta with ground fish. Yes, those sound like totally random and possibly unappealing words but I assure you the dishes are packed with close-your-eyes-and-shake-your-head heavenly flavor. If you catch their meatballs on the menu, give those a shot too. I'm so sad those balls aren't in my mouth right now!!","6/14/2016","5.0 star rating","https://www.yelp.com/user_details?userid=hcJzh-FFDEfYKGpyM0TpZA","Kara D."
"This is in the center of Downtown Chicago with plenty of inside and outside seating that overlooks the surrounding streets and buildings. We came in the afternoon on a Tuesday and were seated right away. Since we weren't that hungry, we ordered the fried pig's ear and the Sicilian Iris. The pig's ear came with a lot of flavor. Get ready to feel full when ordering this one. The Sicilian Iris was both beautiful to look at and devour. When you cut into it, all the chocolate and ricotta inside oozes out and it's a very sweet and delicious dessert. I'd definitely come back to this restaurant to try their other foods.","7/6/2016","5.0 star rating","https://www.yelp.com/user_details?userid=iumsoA6-_MR_XBIoFwMoUg","Evana L."
"First time visiting Chicago and chose The Purple Pig for our first meal in the city. We were pleasantly surprised as we had no idea it was Mediterranean style small plates. I loved that the menu has something for everyone, not only pork, as I initially thought. We ordered many items that were very different from items you can eat elsewhere. For example the Tuna Salad. VERY DIFFERENT from the tuna dishes served everywhere else. Very fresh, interesting combination with the potato, green beans, and quail egg. My faves and definitely must haves:1. Calamari 2. Tuna Salad3. Chorizo stuffed OlivesDidn't try anything with cheese, nor swine, but I can rest assured that they'll be just as amazing. The only reason I'm not giving it 5 stars is the beer was not ice cold! Still would definitely return if I ever make it back to Chicago.","7/2/2016","4.0 star rating","https://www.yelp.com/user_details?userid=XVzCdg0OxlTFlhJls3KQpQ","Miriana M."
"The Purple Pig is amazing! We went for lunch right before we had to fly back to Atlanta. It's in the heart of the city, or so it seems. Lots of expensive department stores and big historical modernized buildings surround the restaurant. The menu was perfect for Justin and me because we love cheese and charcuterie. We tried a couple different cheeses and a sausage pate. Yum. Also we tried a pork shoulder which was really amazing. Service was perfect. Lunch crowd gets busy really quickly. We got there at 10:30 AM and we couldn't enter until 11:05 AM but we were immediately seated.","11/22/2016","5.0 star rating","https://www.yelp.com/user_details?userid=wQ9-iHbzSDO_8E1_dIgbMQ","Ravi B."
"If you're coming here on a weekend night be prepared to wait! The host quoted us a 60-90 minute wait on a Friday night around 6:30pm. It wasn't bad though because there's lots of shopping and a few bars nearby that help pass time. Around 7:45pm we got a text saying our table was ready and had 10 minutes to claim it. Once seated, our server came and offered a great wine selection. We ordered a total of four plates to share between two people. We started off with a Meat and Cheese plate (our server helped us choose two that paired well together - but I can't remember the names), which was AMAZING. Then we had the Calamari, which was on the lighter side but lacked a little flavor, and the Milk Braised Pork Shoulder - this was a little on the saltier side but it still melts in your mouth. Last but not least we had the Bone Marrow, which was the perfect balance of rich, buttery marrow, fresh cilantro, capers, and toasted bread. It was my first time having bone marrow because I was skeptical at first - but I'd definitely recommend it to any adventurous foodies out there! Overall, we had a great experience and can't wait to come back next time we're in town!","1/14/2017","5.0 star rating","https://www.yelp.com/user_details?userid=G0vHlUSxnPT8Xp5AApsoDA","Kelci L."
"One of my favorite restaurants in Chicago. I'm a vegeterian and always get the charred cauliflower and the roasted beets salad. The gnocchi is good too.","4/21/2017","5.0 star rating","https://www.yelp.com/user_details?userid=pMR-YykXqU3ZLFz7Dus7aw","Nikhila B."
"Chicago. Day 8. Mediterranean style tapas.Pork tongue - 5/5 - Scrape off the sauce.Pig ears - 4/5 Pork neck gravy - 2/5Broccoli - 3/5Pork shoulder - 3/5Overall, ""I'm a fan.""","8/10/2016","4.0 star rating","https://www.yelp.com/user_details?userid=AV6n2IFxNHQ2lu7ZONOomw","Mark O."
"De-lish-ous. I am a veggie but so I had the brussel sprouts, broccoli and cauliflower. The ambience was great. Service was incredible. Highly recommend eating st the Purple Pig.","3/12/2017","5.0 star rating","https://www.yelp.com/user_details?userid=GM34fOEsuU8a_GzBW_5bvA","Debbie B."
"Tips: 1. You are going to wait 2. It's very loud. 3. Be ready to try everything!I tried to go there for lunch but we got turned around on GPS so we ended up walking right into it when sightseeing.  We put our name on the waitlist then went window shopping at the nearby Nordstroms. About 30 minutes later we walked back and was seated in about 2 minutes. Once we went inside, everything was mostly lip reading because it's freaking loud! Good thing the food is good and imaginative. We were seated in a cozy corner inside and it was obvious the Friday after work crowd had set in and were all not going anywhere. A good sign in a gastropub.I ended up ordering most of the food on the fried items menu... and no it's not your normal fried food. I had the Olives, Pig ears with egg and a deviled egg. yup thats thing. I was a bit disappointed the inside of the egg was not soft boiled but this was a FRIED deviled egg... not a fried soft boiled egg. Still delicious. The pig ears texture was more like bacon that anything else. The hubs hates eggs so I had to take it off before he would taste it. Im learning though that food combined are different than on its own. If I was alone, i would have broken the egg to see what it was like.After a memorable meal, the waiter offered us a complimentary candy at the end! A nice touch.","6/17/2016","4.0 star rating","https://www.yelp.com/user_details?userid=SEbtdyN1_SwddO2l0vmXow","Marcy H."
