"real_review","real_review_date","real_review_rating","real_user_link","real_user_name"
"This place was fantastic and so unique! We went on a Saturday night during our trip to Chicago. It was so much fun! The staff was funny, food was tasty and drinks were delicious. Definitely worth checking out, if you feel you are up for the mission! This message will self destruct in 3... 2... 1...","3/4/2017","5.0 star rating","https://www.yelp.com/user_details?userid=Ay97ookZGNUoztoJk3bomw","Nicole B."
"I would give 5 stars for the set up and creative idea, but my review about food and drink and service.  Went there Sat, after going through the fun entry process got seated right away. All was fun until drinks are arrived - the drink ""Man with a copper mug"" $14 came in a basic glass. Hmmm. Really? After asking where the mug, got an answer - its investigated. OK, cool, how about if you run out of mugs tell me about that before I spend $14 and not even getting full experience. Then we got presented with a puzzle which we solved, being told that since we solved it we will get discount for the next time we visit it. Did we get it? Nope. So will I go there again? I doubt. Will I recommend it? Maybe, but will mention that its quite not up to speed with service.","3/20/2017","2.0 star rating","https://www.yelp.com/user_details?userid=ypqAlNnpPmGc9XRkpCw5dQ","Luba A."
"If you've been to the SafeHouse Milwaukee, you'll be impressed with a modernized take on their spy themed restaurant.  But by ""modern"" I mean new, as it still has a totally 1960's feel.  There is so much to see, it's hard to take it all in.  The entry is fun and the exit (if you're willing to pay $1 for your entire party) is right out of a movie and you won't find anything like it anywhere else. The food was very good (the C4 fried cheese curd appetizer is homemade and the best I've ever had, the Mission Impossible burger was excellent and the Goldfinger grilled cheese was amazing - even had C4 cheese curds inside!) and the service was excellent.  The wait staff stays in character, which makes it lots of fun.  When you're finished eating, you'll want to look around and the staff knows you're going to take photos and every time they might bump into you, they say, ""Excuse me agent.""  They never break character.  The theme is spot on, but despite how fascinating the restaurant is, they have to still have great food and the SafeHouse Chicago wins on both counts.","3/12/2017","5.0 star rating","https://www.yelp.com/user_details?userid=wYgr9KK3VL4yjzJju6mJ8w","Steve T."
"One quarter theater, one quarter comedy, one quarter scavenger hunt and one quarter bar/restaurant!  How often do you come across that?  Getting in the door is bizarre and hilarious with a Russian dude grilling you with questions.  Wasn't initially impressed with the hostesses or the the back bar staff, but thankfully found our way to the front bar where Agent Raja and Agent Cosmic Thunder kept the jokes coming and the drinks flowing.  Catchy spy names for the cocktails with fancy garnishes, one even has a syringe! The cheese curds and chicken tenders were spot on. Overall a fun and original experience!","3/19/2017","4.0 star rating","https://www.yelp.com/user_details?userid=K7Apf6bM1FBIIj3A9lHOpA","Tracy M."
"YOU WILL NOT BE ALLOWED IN WITHOUT EITHER PASSWORD OR HUMILIATING YOURSELF! Really disappointed. Tried coming here on Thursday 3/23/17 and was turned away and not allowed in. There was a strange guy at the door with a mustache standing outside who said something about needing a light as i reached for the door to get in; I thought he was a homeless person or something bothering people on the sidewalk. I opened the door and went inside and he followed right behind me, which was creepy at first since he was right behind me. I didn't like this. Then I realized he worked at SafeHouse and was supposed to be working the room inside and greeting people (but he had been outside for some reason). I told him the password that I was given to get in but he said it wasn't right, but it's the password from the Milwaukee location. It should have worked. I didn't want to have to go through the big production of having to do a silly dance to be let in and he wouldn't let me in without doing that, so I left and went over to Lawry's Side Door and ate there instead. So SafeHouse lost out on the $50 I ended up spending at Lawry's. After work I just wanted to get a burger and have a few drinks so I wish you could skip the silly dance and nonsense. Maybe only make groups of people do that but have a way to come in without going through the nonsense if people don't want to. I wish I just knew the right damn password so I could avoid problems. I would come here in the future but I want to be able to skip the humiliation after having done it once. Not sure how long this place is going to stay in business if they keep turning people away.","3/25/2017","2.0 star rating","https://www.yelp.com/user_details?userid=NVTxGyquoG-4aw2r1-3o0Q","Justin F."
"Was an awesome adventurous experience! Very glad we went. Don't wanna give away the details because it's more fun to experience it as it comes. If you're open to adventure and enjoy scavenger hunt/escape room type experiences you'll like it. Ordered the mac and cheese and smersh burger and enjoyed both.","3/26/2017","5.0 star rating","https://www.yelp.com/user_details?userid=a0BjhP0npsnqj3bvmU9Ong","Rum C."
"you walk in to a nondescript entrance and (confidential information). your server comes up and (confidetial information) once you place your order you are given (confidential information) and you set out to (confidential information) when it comes time to leave you go over to the (confidential information) beware as you have to (confidential information) this is why i loved safehouse so much!","3/21/2017","5.0 star rating","https://www.yelp.com/user_details?userid=i-CZiG-fDcvK5vc4-pwMKg","Justin H."
"I checked out this place because of the Milwaukee location. The entrance schtick was classic, a lot of fun. You know you're on camera which is always good for a laugh. Walking down the hallway, down the stairs is exciting, however when the door opens to enter the restaurant, you're hit with the heart thumping boom boom boom of a night club with a DJ yelling Yo Yo Yo. Not the restaurant atmosphere you were hoping for. Fail. Around the side is the seating area but you're still overwhelmed with the club music. This is not a place you want to bring out of town guests unless they are under 25 and still wet behind the ears. The waitress was nice but you could tell she was over the whole 'hello agents' thing. The decor was pretty cool, it was fun looking around the restaurant at the spy stuff. The food was amazing. If there was a rating for just food, Id give it  5 stars. Other than that, I probably will not come back. I'll make the trip to Milwaukee to go to that one.","3/4/2017","3.0 star rating","https://www.yelp.com/user_details?userid=EBb_sDokphh8jRERbJEQ2A","Chris B."
"Great place for family. Great food and an even better adventure! This place is highly recommended. Amazing atmosphere.","4/7/2017","5.0 star rating","https://www.yelp.com/user_details?userid=cJvEvyFsPVyaPBDuhwil_Q","Jamie B."
"Love this place! Our server ""Iron Maiden"" was amazing! Was super attentive and engaged us during the entire evening. So much fun! We can't wait to go back.","3/22/2017","5.0 star rating","https://www.yelp.com/user_details?userid=Uc6dAOpCt77uZpasnrno1A","Andree M."
"Came to safehouse for lunch first time there. Cheese curds were amazing!!! Cane was our server and he made it fun. We had kids with us and they loved it and so did the adults. We will definitely be back without the little ones for the DJ one weekend!!","3/30/2017","5.0 star rating","https://www.yelp.com/user_details?userid=zduneeouYdGxYXoyGbSzrg","Matthew W."
"My friends and I loved this place! Super cool spy themed restaurant, full of fun little oddities. A secret password is needed to get in, or they make you do embarrassing things. Max power interrogated us and it was so hilarious. Well worth your time once you follow the instructions. Agent Lux was our server, and made our experience really great. We shared the cheese curds which were awesome, and I ordered a black bean veggie burger which was delicious. Had a great time, we'll be back!","3/17/2017","5.0 star rating","https://www.yelp.com/user_details?userid=C1y1psQJD0GejlAh_z-EGA","Christie G."
"I have been to the original Safehouse in Milwaukee many times. This place is faithful to the original while having a more modern visual asthetic. It is more restaurant than bar, but I was there at dinner time. The original has more unique seating options such as private rooms and areas. I saw only one here. This place keeps up the spy theme through the entire meal with the playful words the waitresses use and asking everyone to create a code name. I liked the activities, few restaurants encourage people to get up and look around. The food was good and decently priced for the area. You do this place for the theme first and the food second. Agent Pandora (waitress) took great care of us and made the evening enjoyable. I would definitely come back.","3/24/2017","4.0 star rating","https://www.yelp.com/user_details?userid=YJqVuWrnxSjqHJlOH_pQAg","Clayton J."
"It's tough to leave a review to this without spoiling the surprises it has in store for you.  It's a phenomenal secret agent themed restaurant/bar with a secret entrance.  If you walk thru the red door and enter in to what looks to be a doctor's office, just know you're not in the wrong place.  You'll enjoy figuring out the rest on your own.","3/21/2017","5.0 star rating","https://www.yelp.com/user_details?userid=u_iI-MoemHcGzjCe1lU2ww","Dan S."
"Don't miss this with kids! Such a blast! Probably best for ages five and up. I avoid ""touristy"" places like Planet Hollywood or Rain Forest Cafe because I always find that the ""hook"" gets people in, but the food stinks, but WOW, the burgers here are AMAZING! Seriously great food, such unique, incredible fun. Your kids will talk about this place for years.","3/27/2017","5.0 star rating","https://www.yelp.com/user_details?userid=K95LkVyppn-hNT0iVr8cLg","Tracy T."
"I tired SafeHouse out during friends and family week. The entrance is a little hard to find because it's unmarked, but once I got in the door Agent Shakespeare took me into the spy world and really got me understanding what this whole place was about. She was great and very interactive. Now onto the food. It was definitely pricey for what it was. I'm a vegetarian myself so there weren't too many options. I got the grilled cheese, but it was way too greasy for my taste. Probably should have stuck to the salad. The environment was good and everyone stayed in spy character. Would be a good place for a girls night or bachelorette party type event. Exiting into the hotel was also pretty confusing. Overall it was so-so. I don't venture out to the city often but if I do find myself back in the area I would give it a second try.","3/18/2017","3.0 star rating","https://www.yelp.com/user_details?userid=MFt7uszMLCmzXxzpuExyoA","Hannah S."
"I had so much fun here! Food is delish--I didn't know the password (wink, wink) but Agent Shakespeare made the clearance check a blast.","3/14/2017","5.0 star rating","https://www.yelp.com/user_details?userid=hCEtjdgzORJOe38lnqW5sA","Taylor T."
